product_id,title,category,price,description,image_url,brand,specs
360240,Điện thoại OPPO Reno15 F 5G 8GB/256GB,Điện thoại,11990000,"OPPO Reno15F 5G 8GB/256GB giá tốt, tặng Loa Innoyo S2, thu cũ trợ giá đến 5tr, bảo hành 24 tháng, miễn phí 5G Viettel tốc độ cao 30GB/30 ngày. Mua ngay!",https://cdn.tgdd.vn/2026/06/timerseo/360240-600x600-1.jpg,OPPO,"Hệ điều hành: ColorOS 16 (Android 16) | Chip xử lý (CPU): Snapdragon 6 Gen 1 5G 8 nhân | Tốc độ CPU: 2.2 GHz | Chip đồ họa (GPU): Adreno 710 | RAM: 8 GB | Dung lượng lưu trữ: 256 GB | Dung lượng còn lại (khả dụng) khoảng: 229 GB | Thẻ nhớ: MicroSD, hỗ trợ tối đa 2 TB | Danh bạ: Không giới hạn | Độ phân giải camera sau: Chính 50 MP & Phụ 8 MP, 2 MP | Quay phim camera sau: HD 720p@240fps | Đèn Flash camera sau: Có | Tính năng camera sau: Trôi nhanh thời gian (Time Lapse) | Độ phân giải camera trước: 50 MP | Tính năng camera trước: Toàn cảnh (Panorama) | Công nghệ màn hình: AMOLED | Độ phân giải màn hình: Full HD+ (1080 x 2372 Pixels) | Màn hình rộng: 6.57"" - Tần số quét <a href='https://www.thegioididong.com/hoi-dap/tan-so-quet-man-hinh-may-tinh-la-gi-1292309#subhmenuid2' target='_blank'>120 Hz</a> | Độ sáng tối đa: 1400 nits | Mặt kính cảm ứng: Kính cường lực AGC DT-Star D+ | Dung lượng pin: 7000 mAh | Loại pin: Li-Po | Hỗ trợ sạc tối đa: 80 W | Sạc kèm theo máy: 80 W | Công nghệ pin: Sạc siêu nhanh SuperVOOC | Bảo mật nâng cao: Mở khoá vân tay dưới màn hình | Tính năng đặc biệt: Ứng dụng kép (Nhân bản ứng dụng) | Kháng nước, bụi: IP66, IP68, IP69 | Ghi âm: Ghi âm mặc định | Xem phim: MP4 | Nghe nhạc: OGG | Mạng di động: Hỗ trợ 5G | SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 thẻ nhớ | Wifi: Wi-Fi 5 | GPS: QZSS | Bluetooth: v5.1 | Cổng kết nối/sạc: Type-C | Jack tai nghe: Type-C | Kết nối khác: OTG | Thiết kế: Nguyên khối | Chất liệu: Khung nhựa & Mặt lưng thủy tinh hữu cơ | Kích thước, khối lượng: Dài 158.18 mm - Ngang 74.93 mm - Dày 8.27 mm (Xanh nhạt) | 8.14 mm (Hồng, Xanh dương) - Nặng 202 g (Xanh nhạt) | 195 g (Hồng, Xanh dương) | Thời điểm ra mắt: 01/2026 | Hãng: OPPO. <span class='parameter__manu'>Xem thông tin hãng</span>"
360244,Điện thoại OPPO A6x 4GB/64GB,Điện thoại,4990000,"OPPO A6x 4GB/64GB giá rẻ, kết Nối NFC 360°, trả chậm 0% lãi suất, 1 đổi 1 trong 30 ngày, bảo hành 1 năm, tặng PMH mua Tablet OPPO trị giá 500K. Mua ngay!",https://cdn.tgdd.vn/2026/06/timerseo/360244-600x600-1.jpg,OPPO,"Hệ điều hành: Android 15 | Chip xử lý (CPU): Snapdragon 685 8 nhân | Tốc độ CPU: 2.8 GHz | Chip đồ họa (GPU): Adreno 610 | RAM: 4 GB | Dung lượng lưu trữ: 64 GB | Dung lượng còn lại (khả dụng) khoảng: 44 GB | Thẻ nhớ: MicroSD, hỗ trợ tối đa 2 TB | Danh bạ: Không giới hạn | Độ phân giải camera sau: Chính 13 MP & Phụ QVGA | Quay phim camera sau: HD 720p@30fps | Đèn Flash camera sau: Có | Tính năng camera sau: Tự động lấy nét (AF) | Độ phân giải camera trước: 5 MP | Tính năng camera trước: Toàn cảnh (Panorama) | Công nghệ màn hình: LCD | Độ phân giải màn hình: HD+ (720 x 1570 Pixels) | Màn hình rộng: 6.75"" - Tần số quét <a href='https://www.thegioididong.com/hoi-dap/tan-so-quet-man-hinh-may-tinh-la-gi-1292309#subhmenuid2' target='_blank'>120 Hz</a> | Độ sáng tối đa: 1125 nits | Mặt kính cảm ứng: Kính cường lực Panda | Dung lượng pin: 6100 mAh | Loại pin: Li-Po | Hỗ trợ sạc tối đa: 15 W | Sạc kèm theo máy: 15 W | Công nghệ pin: Tiết kiệm pin | Bảo mật nâng cao: Mở khoá vân tay cạnh viền | Tính năng đặc biệt: Ứng dụng kép (Nhân bản ứng dụng) | Kháng nước, bụi: IP64 | Ghi âm: Ghi âm mặc định | Xem phim: MP4 | Nghe nhạc: OGG | Mạng di động: Hỗ trợ 4G | SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 thẻ nhớ | Wifi: Wi-Fi 5 | GPS: QZSS | Bluetooth: v5.0 | Cổng kết nối/sạc: Type-C | Jack tai nghe: 3.5 mm | Kết nối khác: OTG | Thiết kế: Nguyên khối | Chất liệu: Khung nhựa & Mặt lưng thủy tinh hữu cơ | Kích thước, khối lượng: Dài 166.6 mm - Ngang 78.5 mm - Dày 8.61 mm - Nặng 205 g | Thời điểm ra mắt: 01/2026 | Hãng: OPPO. <span class='parameter__manu'>Xem thông tin hãng</span>"
344655,Điện thoại OPPO Find X9 5G 12GB/256GB,Điện thoại,22990000,"OPPO Find X9 12GB/256GB giá tốt, giảm ngay 6.3 triệu, tặng gói Data 5G Viettel 100GB, gói dịch vụ bảo hành cao cấp, thu cũ giảm đến 5tr, trả chậm 0% lãi suất. Mua ngay!",https://cdn.tgdd.vn/2026/06/timerseo/344655-600x600-1.jpg,OPPO,"Hệ điều hành: Android 16 | Chip xử lý (CPU): MediaTek Dimensity 9500 8 nhân | Tốc độ CPU: 4.21 GHz | Chip đồ họa (GPU): Mali-G1 Ultra MC12 | RAM: 12 GB | Dung lượng lưu trữ: 256 GB | Dung lượng còn lại (khả dụng) khoảng: 230 GB | Danh bạ: Không giới hạn | Độ phân giải camera sau: Chính 50 MP & Phụ 50 MP, 50 MP, 2 MP | Quay phim camera sau: HD 720p@480fps | Đèn Flash camera sau: Có | Tính năng camera sau: Zoom quang học | Độ phân giải camera trước: 32 MP | Tính năng camera trước: Xóa phông | Công nghệ màn hình: AMOLED | Độ phân giải màn hình: 1.5K+ (1256 x 2760 Pixels) | Màn hình rộng: 6.59"" - Tần số quét <a href='https://www.thegioididong.com/hoi-dap/tan-so-quet-man-hinh-may-tinh-la-gi-1292309#subhmenuid2' target='_blank'>120 Hz</a> | Độ sáng tối đa: 1800 nits | Mặt kính cảm ứng: Kính cường lực Corning Gorilla Glass 7i | Dung lượng pin: 7025 mAh | Loại pin: Li-Po | Hỗ trợ sạc tối đa: 80 W | Sạc kèm theo máy: 80 W | Công nghệ pin: Tiết kiệm pin | Bảo mật nâng cao: Mở khoá vân tay dưới màn hình | Tính năng đặc biệt: Ứng dụng kép (Nhân bản ứng dụng) | Kháng nước, bụi: IP66, IP68, IP69 | Ghi âm: Ghi âm mặc định | Xem phim: MP4 | Nghe nhạc: OGG | Mạng di động: Hỗ trợ 5G | SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM | Wifi: Wi-Fi hotspot | GPS: QZSS | Bluetooth: v6.0 | Cổng kết nối/sạc: Type-C | Jack tai nghe: Type-C | Kết nối khác: OTG | Thiết kế: Nguyên khối | Chất liệu: Khung hợp kim nhôm & Mặt lưng kính | Kích thước, khối lượng: Dài 156.98 mm - Ngang 73.93 mm - Dày 7.99 mm - Nặng 203 g | Thời điểm ra mắt: 10/2025 | Hãng: OPPO. <span class='parameter__manu'>Xem thông tin hãng</span>"
344652,Điện thoại OPPO Find X9 Pro 5G 16GB/512GB,Điện thoại,32990000,"Mua OPPO Find X9 Pro 16GB/512GB giá tốt, tặng bộ quà trị giá 10tr, thu cũ giảm đến 5tr, tặng gói Google One AI Premium 3 tháng, trả chậm 0% lãi suất. Mua ngay!",https://cdn.tgdd.vn/2026/06/timerseo/344652-600x600-1.jpg,OPPO,"Hệ điều hành: Android 16 | Chip xử lý (CPU): MediaTek Dimensity 9500 8 nhân | Tốc độ CPU: 4.21 GHz | Chip đồ họa (GPU): Mali-G1 Ultra MC12 | RAM: 16 GB | Dung lượng lưu trữ: 512 GB | Dung lượng còn lại (khả dụng) khoảng: 452 GB | Danh bạ: Không giới hạn | Độ phân giải camera sau: Chính 50 MP & Phụ 200 MP, 50 MP, 2 MP | Quay phim camera sau: HD 720p@480fps | Đèn Flash camera sau: Có | Tính năng camera sau: Zoom quang học | Độ phân giải camera trước: 50 MP | Tính năng camera trước: Xóa phông | Công nghệ màn hình: AMOLED | Độ phân giải màn hình: 1.5K+ (1272 x 2772 Pixels) | Màn hình rộng: 6.78"" - Tần số quét <a href='https://www.thegioididong.com/hoi-dap/tan-so-quet-man-hinh-may-tinh-la-gi-1292309#subhmenuid2' target='_blank'>120 Hz</a> | Độ sáng tối đa: 1800 nits | Mặt kính cảm ứng: Kính cường lực Corning Gorilla Glass Victus 2 | Dung lượng pin: 7500 mAh | Loại pin: Li-Po | Hỗ trợ sạc tối đa: 80 W | Sạc kèm theo máy: 80 W | Công nghệ pin: Sạc siêu nhanh SuperVOOC | Bảo mật nâng cao: Mở khoá vân tay dưới màn hình | Tính năng đặc biệt: Ứng dụng kép (Nhân bản ứng dụng) | Kháng nước, bụi: IP66, IP68, IP69 | Ghi âm: Ghi âm mặc định | Xem phim: MP4 | Nghe nhạc: OGG | Mạng di động: Hỗ trợ 5G | SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM | Wifi: Wi-Fi hotspot | GPS: QZSS | Bluetooth: v6.0 | Cổng kết nối/sạc: Type-C | Jack tai nghe: Type-C | Kết nối khác: OTG | Thiết kế: Nguyên khối | Chất liệu: Khung hợp kim nhôm & Mặt lưng kính | Kích thước, khối lượng: Dài 161.26 mm - Ngang 76.46 mm - Dày 8.25 mm - Nặng 224 g | Thời điểm ra mắt: 10/2025 | Hãng: OPPO. <span class='parameter__manu'>Xem thông tin hãng</span>"
344651,Điện thoại OPPO A6 Pro 8GB/128GB,Điện thoại,8290000,"OPPO A6 Pro 8GB/128GB giá tốt, miễn phí 30GB data Viettel trong 30 ngày, bảo hành 24 tháng, giảm 300K, thu cũ giảm đến 1.5tr, trả chậm 0% lãi suất. Mua ngay!",https://cdn.tgdd.vn/2026/06/timerseo/344651-600x600-1.jpg,OPPO,"Hệ điều hành: Android 15 | Chip xử lý (CPU): MediaTek Helio G100 8 nhân | Tốc độ CPU: 2.2 GHz | Chip đồ họa (GPU): Mali-G57 MC2 | RAM: 8 GB | Dung lượng lưu trữ: 128 GB | Dung lượng còn lại (khả dụng) khoảng: 110 GB | Thẻ nhớ: MicroSD, hỗ trợ tối đa 2 TB | Danh bạ: Không giới hạn | Độ phân giải camera sau: Chính 50 MP & Phụ 2 MP | Quay phim camera sau: HD 720p@60fps | Đèn Flash camera sau: Có | Tính năng camera sau: Xóa phông | Độ phân giải camera trước: 16 MP | Tính năng camera trước: Xóa phông | Công nghệ màn hình: AMOLED | Độ phân giải màn hình: Full HD+ (1080 x 2372 Pixels) | Màn hình rộng: 6.57"" - Tần số quét <a href='https://www.thegioididong.com/hoi-dap/tan-so-quet-man-hinh-may-tinh-la-gi-1292309#subhmenuid2' target='_blank'>120 Hz</a> | Độ sáng tối đa: 1400 nits | Mặt kính cảm ứng: Kính cường lực AGC DT-Star D+ | Dung lượng pin: 7000 mAh | Loại pin: Li-Po | Hỗ trợ sạc tối đa: 80 W | Sạc kèm theo máy: 80 W | Công nghệ pin: Tiết kiệm pin | Bảo mật nâng cao: Mở khoá vân tay dưới màn hình | Tính năng đặc biệt: Ứng dụng kép (Nhân bản ứng dụng) | Kháng nước, bụi: IP66, IP68, IP69 | Ghi âm: Ghi âm mặc định | Xem phim: MP4 | Nghe nhạc: OGG | Mạng di động: Hỗ trợ 4G | SIM: 2 Nano SIM (SIM 2 chung khe thẻ nhớ) | Wifi: Wi-Fi 5 | GPS: QZSS | Bluetooth: v5.4 | Cổng kết nối/sạc: Type-C | Jack tai nghe: Type-C | Kết nối khác: OTG | Thiết kế: Nguyên khối | Chất liệu: Khung nhựa & Mặt lưng thuỷ tinh hữu cơ | Kích thước, khối lượng: Dài 158.2 mm - Ngang 75.02 mm - Dày 8 mm - Nặng 188 g | Thời điểm ra mắt: 10/2025 | Hãng: OPPO. <span class='parameter__manu'>Xem thông tin hãng</span>"
361311,"Laptop HP 15 fc0023AU - D0BH1PA (R5 7520U, 16GB, 512GB, Full HD, Win11)",Laptop,18190000,"HP 15 fc0023AU R5 7520U (D0BH1PA) giá rẻ, trả góp 0% lãi suất - Mua online, xét duyệt nhanh, giao hàng tận nơi trong 1 giờ, cà thẻ tại nhà. Bảo hành toàn quốc. Xem ngay!",https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/361311/hp-15-fc0023au-r5-7520u-d0bh1pa-thumb-639030592238863081-600x600.jpg,HP,"Công nghệ CPU: <a href='https://www.thegioididong.com/hoi-dap/chip-amd-la-gi-uu-va-nhuoc-diem-so-voi-chip-intel-1191868' target='_blank'>AMD Ryzen 5</a> - 7520U | Số nhân: 4 | Số luồng: 8 | Tốc độ CPU: 2.80 GHz (Lên đến 4.30 GHz khi tải nặng) | Card màn hình: <a href='https://www.thegioididong.com/hoi-dap/card-do-hoa-tich-hop-la-gi-950047' target='_blank'>Card tích hợp</a> - AMD Radeon 610M Graphics | RAM: 16 GB | Loại RAM: LPDDR5 (Onboard) | Tốc độ Bus RAM: 5500 MHz | Hỗ trợ RAM tối đa: 16 GB | Ổ cứng: 512 GB SSD M.2 NVMe PCIe | Kích thước màn hình: 15.6"" | Độ phân giải: Full HD (1920 x 1080) | Tấm nền: Hãng không công bố | Tần số quét: Hãng không công bố | Độ phủ màu: 45% NTSC | Công nghệ màn hình: Micro-edge | Cổng giao tiếp: 2 x USB Type-A | Kết nối không dây: Wi-Fi 6 (2 x 2) | Webcam: HP True Vision 720p HD camera | Đèn bàn phím: Không có đèn | Bảo mật: TPM 2.0 | Công nghệ âm thanh: Dual speakers | Tản nhiệt: Hãng không công bố | Thông tin Pin: 3-cell Li-ion, 41 Wh | Hệ điều hành: Windows 11 Home SL | Thời điểm ra mắt: 2025 | Kích thước: Dài 359.8 mm - Rộng 236 mm - Dày 18.6 mm - 1.59 kg | Chất liệu: Vỏ nhựa"
363537,Laptop MacBook Neo 13 inch A18 Pro 8GB/256GB,Laptop,16490000,"MacBook Neo 256GB 13 inch giá rẻ, chip A18 Pro, màn hình Liquid Retina sắc nét, trả chậm 0%, lên đời giảm 1tr, PMH 500K, free Office, bảo hành chính hãng 1 đổi 1. Mua ngay!",https://cdn.tgdd.vn/Products/Images/44/363537/macbook-neo-13-inch-a18-pro-8gb-256gb-xanh-la-thumb-600x600.jpg,MacBook,"Công nghệ CPU: Apple A18 Pro | Số nhân: 6 | Số luồng: Hãng không công bố | Tốc độ CPU: 60 GB/s memory bandwidth | Card màn hình: <a href='https://www.thegioididong.com/hoi-dap/card-do-hoa-tich-hop-la-gi-950047' target='_blank'>Card tích hợp</a> - 5 nhân GPU | RAM: 8 GB | Loại RAM: Hãng không công bố | Tốc độ Bus RAM: Hãng không công bố | Hỗ trợ RAM tối đa: Hãng không công bố | Ổ cứng: 256 GB SSD | Kích thước màn hình: 13"" | Độ phân giải: Liquid Retina (2408 x 1506) | Tấm nền: IPS | Tần số quét: Hãng không công bố | Độ phủ màu: Hãng không công bố | Công nghệ màn hình: 500 nits | Cổng giao tiếp: Jack tai nghe 3.5 mm | Kết nối không dây: Wi-Fi 6E (802.11ax) | Webcam: Full HD Webcam | Đèn bàn phím: Không có đèn | Công nghệ âm thanh: 2 loa | Tản nhiệt: Hãng không công bố | Thông tin Pin: Li-ion, 36.5 Wh | Hệ điều hành: macOS | Thời điểm ra mắt: 03/2026 | Kích thước: Dài 297.5 mm - Rộng 206.4 mm - Dày 12.7 mm - 1.23 kg | Chất liệu: Vỏ nhôm tái chế 90% | Hãng: MacBook. <span class='parameter__manu'>Xem thông tin hãng</span>"
342755,"Laptop Dell 15 DC15255 - DC5R5802W1 (R5 7530U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",Laptop,20390000,"Laptop Dell 15 DC15255 R5 7530U (DC5R5802W1) giá tốt, giảm ngay 400K, trả chậm 0% lãi suất. Tặng phiếu mua hàng 300K mua máy in. Bảo hành chính hãng 1 năm. Mua ngay!",https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/342755/dell-15-dc15255-r5-7530u-dc5r5802w1-thumb-638920698565049808-600x600.jpg,Dell,"Công nghệ CPU: <a href='https://www.thegioididong.com/hoi-dap/chip-amd-la-gi-uu-va-nhuoc-diem-so-voi-chip-intel-1191868' target='_blank'>AMD Ryzen 5</a> - 7530U | Số nhân: 6 | Số luồng: 12 | Tốc độ CPU: 2.00 GHz (Lên đến 4.50 GHz khi tải nặng) | Card màn hình: <a href='https://www.thegioididong.com/hoi-dap/card-do-hoa-tich-hop-la-gi-950047' target='_blank'>Card tích hợp</a> - AMD Radeon Graphics | RAM: 16 GB | Loại RAM: DDR4 (1 khe 16 GB + 1 khe rời) | Tốc độ Bus RAM: 3200 MHz | Hỗ trợ RAM tối đa: 16 GB | Ổ cứng: 512 GB SSD M.2 NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB) | Kích thước màn hình: 15.6"" | Độ phân giải: Full HD (1920 x 1080) | Tấm nền: WVA | Tần số quét: 120Hz | Độ phủ màu: 100% sRGB | Công nghệ màn hình: Chống chói Anti Glare | Cổng giao tiếp: 1 x USB 3.2. | Kết nối không dây: Wi-Fi 5(802.11ac) | Khe đọc thẻ nhớ: SD | Webcam: HD webcam | Đèn bàn phím: Không có đèn | Công nghệ âm thanh: Realtek ALC3204 | Tản nhiệt: Hãng không công bố | Thông tin Pin: 3-cell Li-ion, 41 Wh | Hệ điều hành: Windows 11 Home SL + Office Home 2024 + Microsoft 365 Basic 1 năm | Thời điểm ra mắt: 2025 | Kích thước: Dài 358 mm - Rộng 235 mm - Dày 17 mm - 1.63 kg | Chất liệu: Vỏ nhựa"
363261,"Laptop Acer Aspire Go 14 AG14-72P-54DF - NX.JSBSV.009 (Core 5 120U, 16GB, 512GB, Full HD+, Win11)",Laptop,20590000,"Acer Aspire Go 14 AG14-72P-54DF Core 5 120U (NX.JSBSV.009) giá rẻ, trả góp 0% lãi suất Mua online, xét duyệt nhanh, giao hàng tận nơi trong 1 giờ, cà thẻ tại nhà. Bảo hành toàn quốc. Xem ngay!",https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/363261/acer-aspire-go-14-ag14-72p-54df-core-5-120u-nx-jsbsv-009-thumb-639088184873844833-600x600.jpg,Acer,"Công nghệ CPU: Intel Core 5 Raptor Lake - 120U | Số nhân: 10 | Số luồng: 12 | Tốc độ CPU: 1.40 GHz (Lên đến 5.00 GHz khi tải nặng) | Card màn hình: <a href='https://www.thegioididong.com/hoi-dap/card-do-hoa-tich-hop-la-gi-950047' target='_blank'>Card tích hợp</a> - <a href='https://www.thegioididong.com/hoi-dap/card-man-hinh-intel-uhd-graphics-tren-laptop-la-gi-1199634' target='_blank'>Intel UHD Graphics</a> | RAM: 16 GB | Loại RAM: DDR4 (1 khe 16 GB + 1 khe rời) | Tốc độ Bus RAM: 3200 MHz | Hỗ trợ RAM tối đa: 64 GB | Ổ cứng: 512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB) | Kích thước màn hình: 14"" | Độ phân giải: Full HD+ (1920 x 1200) | Tấm nền: IPS | Tần số quét: 60Hz | Độ phủ màu: 45% NTSC | Công nghệ màn hình: LED-backlit TFT LCD | Cổng giao tiếp: 2 x USB 3.2 | Kết nối không dây: Bluetooth 5.2 | Webcam: Full HD Webcam | Đèn bàn phím: Không có đèn | Công nghệ âm thanh: Acer Purified Voice | Tản nhiệt: Hãng không công bố | Thông tin Pin: 3-cell Li-ion, 55 Wh | Hệ điều hành: Windows 11 Home SL | Thời điểm ra mắt: 2025 | Kích thước: Dài 313.6 mm - Rộng 224.3 mm - Dày 17.9 mm - 1.4 kg | Chất liệu: Vỏ nhựa"
363474,Laptop MacBook Air 13 inch M5 16GB/512GB/8GPU 30W,Laptop,29990000,"Laptop MacBook Air M5 13 inch với Chip M5 mạnh mẽ, giá tốt, pin 18h và Wifi 7 tốc độ cao. Trả chậm 0% đến 5-12 tháng, tặng PMH 500K, bảo hành chính hãng Apple. Đặt ngay!",https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/363474/macbook-air-13-inch-m5-16gb-512gb-thumb-2-639086548040650530-600x600.jpg,MacBook,"Công nghệ CPU: <a href='https://www.thegioididong.com/hoi-dap/chip-apple-m5-1584323' target='_blank'>Apple M5</a> | Số nhân: 10 | Số luồng: Hãng không công bố | Tốc độ CPU: 153 GB/s memory bandwidth | Card màn hình: <a href='https://www.thegioididong.com/hoi-dap/card-do-hoa-tich-hop-la-gi-950047' target='_blank'>Card tích hợp</a> - 8 nhân GPU | RAM: 16 GB | Loại RAM: Hãng không công bố | Tốc độ Bus RAM: Hãng không công bố | Hỗ trợ RAM tối đa: Không hỗ trợ nâng cấp | Ổ cứng: 512 GB SSD | Kích thước màn hình: 13.6"" | Độ phân giải: Liquid Retina (2560 x 1664) | Tấm nền: IPS | Tần số quét: Hãng không công bố | Độ phủ màu: Hãng không công bố | Công nghệ màn hình: Wide color (P3) | Cổng giao tiếp: Jack tai nghe 3.5 mm | Kết nối không dây: Wi-Fi 7 (802.11be) | Webcam: Camera 12MP Center Stage | Đèn bàn phím: Đơn sắc - Màu trắng | Bảo mật: Bảo mật vân tay | Công nghệ âm thanh: Spatial Audio | Tản nhiệt: Hãng không công bố | Thông tin Pin: Li-Po, 53.8 Wh | Hệ điều hành: macOS Tahoe | Thời điểm ra mắt: 03/2026 | Kích thước: Dài 304.1 mm - Rộng 215 mm - Dày 11.3 mm - 1.23 kg | Chất liệu: Vỏ nhôm tái chế 100% | Hãng: MacBook. <span class='parameter__manu'>Xem thông tin hãng</span>"
361632,"Laptop Lenovo IdeaPad Slim 3 15ARP10 - 83K700EPVN (R5 7535HS, 16GB, 512GB, WUXGA, Win11)",Laptop,19590000,"Lenovo IdeaPad Slim 3 15ARP10 R5 7535HS (83K700EPVN) giá rẻ, trả góp 0% lãi suất - Mua online, xét duyệt nhanh, giao hàng tận nơi trong 1 giờ, cà thẻ tại nhà. Bảo hành toàn quốc. Xem ngay!",https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/361632/lenovo-ideapad-slim-3-15arp10-r5-7535hs-83k700epvn-thumb-639040845973149920-600x600.jpg,Lenovo,"Công nghệ CPU: <a href='https://www.thegioididong.com/hoi-dap/chip-amd-la-gi-uu-va-nhuoc-diem-so-voi-chip-intel-1191868' target='_blank'>AMD Ryzen 5</a> - 7535HS | Số nhân: 6 | Số luồng: 12 | Tốc độ CPU: 3.30 GHz (Lên đến 4.55 GHz khi tải nặng) | Card màn hình: <a href='https://www.thegioididong.com/hoi-dap/card-do-hoa-tich-hop-la-gi-950047' target='_blank'>Card tích hợp</a> - AMD Radeon 660M Graphics | RAM: 16 GB | Loại RAM: DDR5 (1 khe 8 GB onboard + 1 khe 8 GB) | Tốc độ Bus RAM: 4800 MHz | Hỗ trợ RAM tối đa: 24 GB | Ổ cứng: Hỗ trợ thêm 1 khe cắm SSD M.2 mở rộng (nâng cấp tối đa 1 TB) | Kích thước màn hình: 15.3"" | Độ phân giải: WUXGA (1920 x 1200) | Tấm nền: IPS | Tần số quét: 60Hz | Độ phủ màu: 45% NTSC | Công nghệ màn hình: Chống chói Anti Glare | Cổng giao tiếp: Jack tai nghe 3.5 mm | Kết nối không dây: Wi-Fi 6 (802.11ax) | Khe đọc thẻ nhớ: SD Card Reader | Webcam: HD 720p | Đèn bàn phím: Không có đèn | Bảo mật: TPM 2.0 | Công nghệ âm thanh: 2W x 2 | Tản nhiệt: Hãng không công bố | Thông tin Pin: 3-cell Li-ion, 50 Wh | Hệ điều hành: Windows 11 Home SL | Thời điểm ra mắt: 2025 | Kích thước: Dài 343.4 mm - Rộng 239.5 mm - Dày 17.9 mm - 1.59 kg | Chất liệu: Vỏ nhôm"
334999,"Laptop Acer Aspire Lite 15 AL15 41P R3QL - NX.J54SV.001 (R7 5700U, 8GB, 512GB, Full HD, Win11)",Laptop,15390000,"Laptop Acer Aspire Lite 15 AL15 41P R3QL R7 5700U (NX.J54SV.001) giá rẻ, trả góp 0% lãi suất - Mua online, xét duyệt nhanh, giao hàng tận nơi trong 1 giờ, cà thẻ tại nhà. Bảo hành toàn quốc. Xem ngay!",https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334999/acer-aspire-lite-15-al15-41p-r3ql-r7-nxj54sv001-thumb-638828183898800384-600x600.jpg,Acer,"Công nghệ CPU: <a href='https://www.thegioididong.com/hoi-dap/chip-amd-la-gi-uu-va-nhuoc-diem-so-voi-chip-intel-1191868' target='_blank'>AMD Ryzen 7</a> - 5700U | Số nhân: 8 | Số luồng: 16 | Tốc độ CPU: 1.80 GHz (Lên đến 4.30 GHz khi tải nặng) | Card màn hình: <a href='https://www.thegioididong.com/hoi-dap/card-do-hoa-tich-hop-la-gi-950047' target='_blank'>Card tích hợp</a> - AMD Radeon Graphics | RAM: 8 GB | Loại RAM: DDR4 (1 khe 8 GB + 1 khe rời) | Tốc độ Bus RAM: 3200 MHz | Hỗ trợ RAM tối đa: 32 GB | Ổ cứng: 512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB) | Kích thước màn hình: 15.6"" | Độ phân giải: Full HD (1920 x 1080) | Tấm nền: IPS | Tần số quét: 60Hz | Độ phủ màu: 45% NTSC | Công nghệ màn hình: Chống chói Anti Glare | Cổng giao tiếp: Jack tai nghe 3.5 mm | Kết nối không dây: Wi-Fi 6 (802.11ax) | Khe đọc thẻ nhớ: Micro SD | Webcam: Full HD Webcam | Đèn bàn phím: Không có đèn | Công nghệ âm thanh: Stereo speakers | Tản nhiệt: Hãng không công bố | Thông tin Pin: 3-cell Li-ion, 58 Wh | Hệ điều hành: Windows 11 Home SL | Thời điểm ra mắt: 2025 | Kích thước: Dài 358.6 mm - Rộng 232.7 mm - Dày 18.95 mm - 1.7 kg | Chất liệu: Vỏ nhựa"
